x_shift,intercept,x,x^2,x^3,x^4,x^5,degree,laser energy,gate delay
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,324.4956303164485,-1.2893676551206175,-0.008722337836054434,4.3946309445125817e-05,4.221449821434047e-08,-2.258518132055975e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,484.4686624868731,-3.820984431422824,-0.01430415818071711,0.00010851519500216294,6.759258429562157e-08,-5.280590352827371e-10,5,5,2500
600.0,295.5569746677806,-2.006799212003857,-0.004136854317442821,6.293294932299844e-05,1.2930105156378483e-08,-3.264129143213393e-10,5,5,2500
600.0,423.2957508430902,-3.4246889952169837,-0.01294887894469619,9.060416088513258e-05,6.707028607011462e-08,-4.2973587731169197e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,338.76703291100716,-2.8698836401562726,-0.006249959701568058,7.400128940440194e-05,2.4192307150411132e-08,-3.4875162507006593e-10,5,5,2500
600.0,405.12509438672345,-2.3926917854515146,-0.009898529823247461,6.966084546369766e-05,4.29948767499626e-08,-3.426463331497621e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,303.3277447536475,-2.4357385260611655,-0.006826499407030261,6.919209577922354e-05,3.061569620189182e-08,-3.440345724390449e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,286.67237264597713,-3.173122550902342,-0.007770626157598955,8.097253350683113e-05,3.642640991668696e-08,-3.8330121186109716e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,613.4869267850746,-4.494916661421898,-0.01876026453364986,0.00012413800580448415,9.453669787926315e-08,-6.106389507770916e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,410.76895229466567,-2.9944184435841117,-0.011223791077668915,9.056272095734251e-05,5.208143546543744e-08,-4.498515660080842e-10,5,5,2500
600.0,478.10566247892456,-0.8641577995790317,-0.010199091220948153,2.6954811658489527e-05,4.656183251304778e-08,-1.3553524006708763e-10,5,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2500
